timestamp,session_time,lap_count,lap_time,distance,speed_kmh,speed_ms,rpm,gear,throttle,brake,steering_angle,engine_temp,oil_temp,water_temp,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,oil_pressure,fuel_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,fuel_level,fuel_consumption_rate,latitude,longitude,altitude,accel_x,accel_y,accel_z,pitch,roll,battery_voltage,alternator_current
2026-02-05T21:12:49.656872,7.34980320930481,0,0.0,104.96345009837458,98.23,27.29,3055.0,1,99.1,14.7,-45.0,91.1,84.9,87.8,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,3.94,2.8,1.97,2.01,1.98,2.01,99.1,5.82,0.0,0.0,0.0,6.46,0.01,10.3,12.92,0.02,13.75,19.6
2026-02-05T21:12:49.757477,7.450483322143555,0,0.0,107.72528579975442,99.43,27.62,3082.0,1,99.1,14.7,-45.0,91.2,85.0,87.9,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,3.95,2.84,1.98,1.98,1.98,1.99,99.1,5.87,0.0,0.0,0.0,6.46,0.01,10.23,12.92,0.02,13.73,19.8
2026-02-05T21:12:49.857988,7.551013946533203,0,0.0,110.52013624766577,100.61,27.95,3109.0,1,99.1,14.6,-45.0,91.3,85.0,87.9,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,3.96,2.78,1.99,1.99,1.97,1.97,99.0,5.92,0.0,0.0,0.0,6.46,0.01,9.84,12.92,0.02,13.74,19.9
2026-02-05T21:12:49.958822,7.651812314987183,0,0.0,113.34786459180367,101.8,28.28,3136.0,1,99.1,14.6,-45.0,91.3,85.1,87.9,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,3.97,2.86,1.99,1.97,1.99,2.01,99.0,5.97,0.0,0.0,0.0,6.46,0.01,9.72,12.92,0.02,13.84,20.1
2026-02-05T21:12:50.059486,7.752535820007324,0,0.0,116.20833298449446,102.98,28.6,3163.0,1,99.0,14.6,-45.0,91.4,85.1,88.0,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,3.98,2.9,2.0,2.0,1.99,1.98,99.0,6.03,0.0,0.0,0.0,6.46,0.01,10.09,12.92,0.02,13.75,20.3
2026-02-05T21:12:50.160081,7.8531107902526855,0,0.0,119.10140260444554,104.15,28.93,3190.0,1,99.0,14.6,-45.0,91.5,85.2,88.0,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,3.99,2.76,1.99,1.98,2.01,2.0,99.0,6.08,0.0,0.0,0.0,6.46,0.01,9.41,12.92,0.02,13.87,20.5
2026-02-05T21:12:50.260650,7.953628063201904,0,0.0,122.02693368049943,105.32,29.26,3217.0,1,99.0,14.6,-45.0,91.6,85.3,88.1,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.0,2.85,2.0,2.0,2.0,1.99,98.9,6.13,0.0,0.0,0.0,6.46,0.01,10.05,12.92,0.02,13.73,20.6
2026-02-05T21:12:50.361863,8.054819107055664,0,0.0,124.98478551538454,106.48,29.58,3244.0,1,99.0,14.6,-45.0,91.6,85.3,88.1,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.0,2.77,1.99,2.0,1.99,1.99,98.9,6.18,0.0,0.0,0.0,6.46,0.01,9.79,12.92,0.02,13.75,20.8
2026-02-05T21:12:50.462300,8.155347347259521,0,0.0,127.97481650945537,107.64,29.9,3270.0,1,99.0,14.6,-45.0,91.7,85.4,88.2,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.01,2.87,2.0,1.99,1.99,1.98,98.9,6.23,0.0,0.0,0.0,6.46,0.01,9.43,12.91,0.02,13.78,21.0
2026-02-05T21:12:50.562934,8.255977869033813,0,0.0,130.9968841844143,108.79,30.22,3297.0,1,99.0,14.6,-45.0,91.8,85.4,88.2,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.02,2.84,1.98,1.98,1.98,1.99,98.9,6.28,0.0,0.0,0.0,6.46,0.01,10.28,12.91,0.03,13.72,21.1
2026-02-05T21:12:50.663742,8.356765031814575,0,0.0,134.0508452070083,109.94,30.54,3323.0,1,99.0,14.6,-45.0,91.8,85.5,88.3,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.03,2.75,1.99,1.97,1.98,2.0,98.9,6.33,0.0,0.0,0.0,6.46,0.01,9.54,12.91,0.03,13.74,21.3
2026-02-05T21:12:50.764169,8.457181692123413,0,0.0,137.1365554126927,111.09,30.86,3350.0,1,99.0,14.6,-45.0,91.9,85.5,88.3,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.04,2.85,2.0,2.01,2.0,1.99,98.8,6.37,0.0,0.0,0.0,6.46,0.01,9.69,12.91,0.03,13.81,21.5
2026-02-05T21:12:50.864743,8.557756185531616,0,0.0,140.25386982925545,112.22,31.17,3376.0,1,99.0,14.6,-45.0,92.0,85.6,88.4,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.05,2.86,2.0,2.01,2.0,1.99,98.8,6.42,0.0,0.0,0.0,6.46,0.01,9.85,12.91,0.03,13.83,21.6
2026-02-05T21:12:50.965677,8.658581733703613,0,0.0,143.40264270039455,113.36,31.49,3402.0,1,98.9,14.6,-45.0,92.1,85.7,88.4,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.06,2.77,2.0,2.0,1.98,2.0,98.8,6.47,0.0,0.0,0.0,6.46,0.01,10.17,12.91,0.03,13.89,21.8
2026-02-05T21:12:51.066710,8.759754657745361,0,0.0,146.58272750924192,114.48,31.8,3427.0,1,98.9,14.6,-45.0,92.1,85.7,88.5,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.06,2.75,2.0,1.98,1.99,2.0,98.8,6.52,0.0,0.0,0.0,6.45,0.01,10.25,12.91,0.03,13.81,22.0
2026-02-05T21:12:51.167339,8.860387325286865,0,0.0,149.79397700182696,115.6,32.11,3453.0,1,98.9,14.6,-45.0,92.2,85.8,88.5,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.07,2.7,1.97,1.98,1.99,1.99,98.8,6.57,0.0,0.0,0.0,6.45,0.01,9.51,12.91,0.03,13.85,22.1
2026-02-05T21:12:51.267881,8.960880517959595,0,0.0,153.03624321047286,116.72,32.42,3479.0,1,98.9,14.6,-45.0,92.3,85.8,88.6,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.08,2.75,1.98,2.01,2.0,1.99,98.7,6.62,0.0,0.0,0.0,6.45,0.01,9.82,12.91,0.03,13.72,22.3
2026-02-05T21:12:51.368483,9.061532497406006,0,0.0,156.30937747711963,117.83,32.73,3504.0,1,98.9,14.6,-45.0,92.3,85.9,88.6,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.09,2.79,1.97,1.98,2.0,1.97,98.7,6.67,0.0,0.0,0.0,6.45,0.01,9.44,12.91,0.03,13.73,22.5
2026-02-05T21:12:51.469318,9.162276983261108,0,0.0,159.61323047656677,118.94,33.04,3530.0,1,98.9,14.6,-45.0,92.4,86.0,88.7,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.1,2.86,2.01,1.97,1.99,2.01,98.7,6.71,0.0,0.0,0.0,6.45,0.01,9.53,12.91,0.03,13.84,22.6
2026-02-05T21:12:51.569647,9.26267409324646,0,0.0,162.94765223962997,120.04,33.34,3555.0,1,98.9,14.6,-45.0,92.5,86.0,88.7,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.11,2.78,1.98,2.0,2.0,1.97,98.7,6.76,0.0,0.0,0.0,6.45,0.01,10.24,12.9,0.03,13.9,22.8
2026-02-05T21:12:51.670833,9.363839626312256,0,0.0,166.31249217620504,121.13,33.65,3580.0,1,98.9,14.6,-45.0,92.5,86.1,88.8,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.11,2.83,1.99,2.01,1.98,1.98,98.6,6.81,0.0,0.0,0.0,6.45,0.01,9.77,12.9,0.03,13.79,22.9
2026-02-05T21:12:51.771514,9.464514255523682,0,0.0,169.70759909823332,122.22,33.95,3605.0,1,98.9,14.6,-45.0,92.6,86.1,88.8,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.12,2.71,1.99,1.98,1.99,2.0,98.6,6.85,0.0,0.0,0.0,6.45,0.01,9.7,12.9,0.03,13.74,23.1
2026-02-05T21:12:51.872553,9.56556487083435,0,0.0,173.13282124256258,123.31,34.25,3630.0,1,98.8,14.6,-45.0,92.7,86.2,88.9,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.13,2.84,1.98,1.98,2.01,1.99,98.6,6.9,0.0,0.0,0.0,6.45,0.01,9.63,12.9,0.03,13.77,23.3
2026-02-05T21:12:51.973428,9.666446924209595,0,0.0,176.58800629369765,124.39,34.55,3655.0,1,98.8,14.6,-45.0,92.8,86.3,89.0,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.14,2.77,1.97,2.0,1.98,1.99,98.6,6.95,0.0,0.0,0.0,6.45,0.01,9.84,12.9,0.03,13.89,23.4
2026-02-05T21:12:52.073914,9.766948223114014,0,0.0,180.07300140643483,125.46,34.85,3679.0,1,98.8,14.6,-45.0,92.8,86.3,89.0,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.15,2.75,1.99,2.0,2.0,2.0,98.6,6.99,0.0,0.0,0.0,6.45,0.01,10.1,12.9,0.03,13.87,23.6
2026-02-05T21:12:52.174785,9.867820024490356,0,0.0,183.58765322837488,126.53,35.15,3704.0,1,98.8,14.6,-45.0,92.9,86.4,89.1,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.16,2.9,2.01,2.0,2.0,2.01,98.5,7.04,0.0,0.0,0.0,6.45,0.01,10.19,12.9,0.03,13.71,23.7
2026-02-05T21:12:52.275671,9.968695878982544,0,0.0,187.13180792230892,127.59,35.44,3728.0,1,98.8,14.6,-45.0,93.0,86.5,89.1,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.16,2.83,2.01,2.01,1.98,2.0,98.5,7.08,0.0,0.0,0.0,6.45,0.01,9.87,12.9,0.04,13.71,23.9
2026-02-05T21:12:52.376849,10.069783687591553,0,0.0,190.705311188472,128.65,35.74,3753.0,1,98.8,14.5,-45.0,93.0,86.5,89.2,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.17,2.74,2.0,2.01,1.98,2.01,98.5,7.13,0.0,0.0,0.0,6.45,0.01,10.01,12.9,0.04,13.88,24.1
2026-02-05T21:12:52.477924,10.170945882797241,0,0.0,194.3080082866591,129.7,36.03,3777.0,1,98.8,14.5,-45.0,93.1,86.6,89.2,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.18,2.84,2.0,2.0,1.98,1.98,98.5,7.17,0.0,0.0,0.0,6.45,0.01,9.83,12.9,0.04,13.88,24.2
2026-02-05T21:12:52.579187,10.272188663482666,0,0.0,197.93974405819873,130.74,36.32,3801.0,1,98.8,14.5,-45.0,93.2,86.6,89.3,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.19,2.79,1.98,1.98,1.97,2.0,98.4,7.22,0.0,0.0,0.0,6.45,0.01,9.55,12.9,0.04,13.76,24.4
2026-02-05T21:12:52.679569,10.37257719039917,0,0.0,201.60036294777902,131.78,36.61,3825.0,1,98.8,14.5,-45.0,93.2,86.7,89.4,120.0,120.0,120.0,120.0,25.0,25.0,25.0,25.0,4.19,2.88,1.97,1.97,2.01,2.0,98.4,7.26,0.0,0.0,0.0,6.45,0.01,9.4,12.9,0.04,13.75,24.5
2026-02-05T21:12:52.780070,10.473058938980103,0,0.0,205.28970902512157,132.82,36.89,3848.0,1,98.8,14.5,-45.0,93.3,86.8,89.4,120.0,120.0,120.0,120.0,25.1,25.1,25.1,25.1,4.2,2.78,1.97,2.0,1.99,1.98,98.4,7.31,0.0,0.0,0.0,6.45,0.01,9.52,12.89,0.04,13.74,24.7
2026-02-05T21:12:52.880900,10.573823928833008,0,0.0,209.00762600649844,133.85,37.18,3872.0,1,98.7,14.5,-45.0,93.4,86.8,89.5,120.0,120.0,120.0,120.0,25.1,25.1,25.1,25.1,4.21,2.79,2.0,1.98,1.98,1.97,98.4,7.35,0.0,0.0,0.0,6.45,0.01,9.45,12.89,0.04,13.81,24.8
2026-02-05T21:12:52.981788,10.674796104431152,0,0.0,212.75395727608793,134.87,37.46,3895.0,1,98.7,14.5,-45.0,93.4,86.9,89.5,120.0,120.0,120.0,120.0,25.1,25.1,25.1,25.1,4.22,2.8,1.97,1.99,1.98,1.99,98.3,7.4,0.0,0.0,0.0,6.45,0.01,9.44,12.89,0.04,13.86,25.0
2026-02-05T21:12:53.082497,10.77553391456604,0,0.0,216.5285459071645,135.89,37.75,3919.0,1,98.7,14.5,-45.0,93.5,87.0,89.6,120.0,120.0,120.0,120.0,25.1,25.1,25.1,25.1,4.23,2.88,1.99,1.97,1.99,1.97,98.3,7.44,0.0,0.0,0.0,6.45,0.01,9.8,12.89,0.04,13.75,25.1
2026-02-05T21:12:53.183388,10.876383304595947,0,0.0,220.3312346831187,136.9,38.03,3942.0,1,98.7,14.5,-45.0,93.6,87.0,89.6,120.0,120.0,120.0,120.0,25.2,25.2,25.2,25.2,4.23,2.7,1.97,1.99,2.0,1.97,98.3,7.48,0.0,0.0,0.0,6.45,0.01,9.4,12.89,0.04,13.88,25.3
2026-02-05T21:12:53.283884,10.97690224647522,0,0.0,224.16186611830335,137.9,38.31,3965.0,1,98.7,14.5,-45.0,93.6,87.1,89.7,120.0,120.0,120.0,120.0,25.2,25.2,25.2,25.2,4.24,2.75,2.0,2.0,2.01,1.99,98.3,7.53,0.0,0.0,0.0,6.45,0.01,9.44,12.89,0.04,13.76,25.4
2026-02-05T21:12:53.385580,11.07859182357788,0,0.0,228.02028247870126,138.9,38.58,3988.0,1,98.7,14.5,-45.0,93.7,87.2,89.8,120.0,120.0,120.0,120.0,25.2,25.2,25.2,25.2,4.25,2.75,1.99,2.0,1.99,1.98,98.2,7.57,0.0,0.0,0.0,6.44,0.01,10.25,12.89,0.04,13.84,25.6
2026-02-05T21:12:53.486283,11.179302215576172,0,0.0,231.90632580241154,139.9,38.86,4011.0,1,98.7,14.5,-45.0,93.8,87.2,89.8,120.0,120.0,120.0,120.0,25.2,25.2,25.2,25.2,4.26,2.77,2.01,2.01,1.99,2.01,98.2,7.61,0.0,0.0,0.0,6.44,0.01,9.4,12.89,0.04,13.89,25.7
2026-02-05T21:12:53.586959,11.279971837997437,0,0.0,235.81983791995015,140.89,39.14,4033.0,1,98.7,14.5,-45.0,93.8,87.3,89.9,120.0,120.0,120.0,120.0,25.3,25.3,25.3,25.3,4.26,2.71,1.99,1.99,2.01,1.99,98.2,7.65,0.0,0.0,0.0,6.44,0.01,10.25,12.89,0.04,13.83,25.9
2026-02-05T21:12:53.687489,11.380498170852661,0,0.0,239.76066047436143,141.87,39.41,4056.0,1,98.7,14.5,-45.0,93.9,87.3,89.9,120.0,120.0,120.0,120.0,25.3,25.3,25.3,25.3,4.27,2.87,1.98,1.99,2.0,2.0,98.2,7.7,0.0,0.0,0.0,6.44,0.01,9.44,12.89,0.04,13.77,26.0
2026-02-05T21:12:53.788071,11.481091260910034,0,0.0,243.72863494113716,142.85,39.68,4078.0,1,98.7,14.5,-45.0,94.0,87.4,90.0,120.0,120.0,120.0,120.0,25.4,25.4,25.4,25.4,4.28,2.76,2.0,1.98,2.0,1.98,98.1,7.74,0.0,0.0,0.0,6.44,0.01,9.51,12.89,0.04,13.8,26.1
2026-02-05T21:12:53.889209,11.582213401794434,0,0.0,247.7236026479397,143.82,39.95,4101.0,1,98.7,14.5,-45.0,94.0,87.5,90.1,120.0,120.0,120.0,120.0,25.4,25.4,25.4,25.4,4.29,2.84,1.98,1.97,1.99,2.0,98.1,7.78,0.0,0.0,0.0,6.44,0.01,10.13,12.89,0.04,13.72,26.3
2026-02-05T21:12:53.990251,11.683230638504028,0,0.0,251.74540479412644,144.78,40.22,4123.0,1,98.6,14.5,-45.0,94.1,87.5,90.1,120.0,120.0,120.0,120.0,25.4,25.4,25.4,25.4,4.29,2.87,1.97,2.01,1.99,1.99,98.1,7.82,0.0,0.0,0.0,6.44,0.02,9.82,12.88,0.05,13.72,26.4
2026-02-05T21:12:54.090954,11.783986568450928,0,0.0,255.79388247007188,145.75,40.48,4145.0,1,98.6,14.5,-45.0,94.2,87.6,90.2,120.0,120.0,120.0,120.0,25.5,25.5,25.5,25.5,4.3,2.88,1.99,1.98,1.98,2.01,98.1,7.86,0.0,0.0,0.0,6.44,0.02,9.37,12.88,0.05,13.71,26.6
2026-02-05T21:12:54.191376,11.884411573410034,0,0.0,259.86887667628525,146.7,40.75,4167.0,1,98.6,14.5,-45.0,94.2,87.7,90.3,120.0,120.0,120.0,120.0,25.5,25.5,25.5,25.5,4.31,2.85,1.99,1.99,1.99,1.98,98.0,7.9,0.0,0.0,0.0,6.44,0.02,9.94,12.88,0.05,13.81,26.7
2026-02-05T21:12:54.292469,11.985455751419067,0,0.0,263.9702283423203,147.65,41.01,4189.0,1,98.6,14.5,-45.0,94.3,87.7,90.3,120.0,120.0,120.0,120.0,25.6,25.6,25.6,25.6,4.31,2.75,2.01,1.99,1.97,1.99,98.0,7.94,0.0,0.0,0.0,6.44,0.02,9.33,12.88,0.05,13.74,26.9
2026-02-05T21:12:54.393980,12.086976766586304,0,0.0,268.0977783454747,148.59,41.28,4210.0,1,98.6,14.5,-45.0,94.3,87.8,90.4,120.0,120.0,120.0,120.0,25.6,25.6,25.6,25.6,4.32,2.82,1.99,2.0,1.97,1.98,98.0,7.98,0.0,0.0,0.0,6.44,0.02,9.37,12.88,0.05,13.75,27.0
2026-02-05T21:12:54.495176,12.188217878341675,0,0.0,272.251367529277,149.53,41.54,4232.0,1,98.6,14.5,-45.0,94.4,87.9,90.4,120.0,120.0,120.0,120.0,25.7,25.7,25.7,25.7,4.33,2.83,1.98,1.99,2.0,1.98,98.0,8.02,0.0,0.0,0.0,6.44,0.02,9.8,12.88,0.05,13.88,27.1
2026-02-05T21:12:54.596097,12.288979768753052,0,0.0,276.43083672175817,150.46,41.79,4253.0,1,98.6,14.5,-45.0,94.5,87.9,90.5,120.0,120.0,120.0,120.0,25.8,25.8,25.8,25.8,4.34,2.79,1.97,1.98,1.98,1.99,97.9,8.06,0.0,0.0,0.0,6.44,0.02,9.47,12.88,0.05,13.72,27.3
2026-02-05T21:12:54.697206,12.39023232460022,0,0.0,280.6360267535059,151.39,42.05,4274.0,1,98.6,14.5,-45.0,94.5,88.0,90.6,120.0,120.0,120.0,120.0,25.8,25.8,25.8,25.8,4.34,2.85,1.97,2.01,1.99,1.97,97.9,8.1,0.0,0.0,0.0,6.44,0.02,10.04,12.88,0.05,13.71,27.4
2026-02-05T21:12:54.798398,12.491418361663818,0,0.0,284.86677847549936,152.31,42.31,4296.0,1,98.6,14.5,-45.0,94.6,88.1,90.6,120.0,120.0,120.0,120.0,25.9,25.9,25.9,25.9,4.35,2.72,1.99,1.98,2.01,1.99,97.9,8.14,0.0,0.0,0.0,6.44,0.02,9.74,12.88,0.05,13.89,27.5
2026-02-05T21:12:54.899075,12.592089176177979,0,0.0,289.12293277672234,153.22,42.56,4317.0,1,98.6,14.5,-45.0,94.6,88.1,90.7,120.0,120.0,120.0,120.0,25.9,25.9,25.9,25.9,4.36,2.87,1.99,1.98,2.0,1.99,97.8,8.18,0.0,0.0,0.0,6.44,0.02,9.35,12.88,0.05,13.75,27.7
2026-02-05T21:12:54.999527,12.692550420761108,0,0.0,293.4043306015532,154.13,42.81,4337.0,1,98.6,14.5,-45.0,94.7,88.2,90.7,120.0,120.0,120.0,120.0,26.0,26.0,26.0,26.0,4.36,2.77,1.98,2.01,1.98,1.98,97.8,8.22,0.0,0.0,0.0,6.44,0.02,10.14,12.88,0.05,13.84,27.8
2026-02-05T21:12:55.100375,12.793372631072998,0,0.0,297.71081296692967,155.03,43.06,4358.0,1,98.5,14.5,-45.0,94.8,88.2,90.8,120.0,120.0,120.0,120.0,26.1,26.1,26.1,26.1,4.37,2.76,1.97,1.97,2.0,2.0,97.8,8.26,0.0,0.0,0.0,6.44,0.02,9.52,12.88,0.05,13.72,27.9
2026-02-05T21:12:55.200928,12.89392375946045,0,0.0,302.0422209792864,155.93,43.31,4379.0,1,98.5,14.5,-45.0,94.8,88.3,90.9,120.0,120.0,120.0,120.0,26.1,26.1,26.1,26.1,4.38,2.83,2.0,1.99,2.01,1.98,97.8,8.3,0.0,0.0,0.0,6.44,0.02,9.56,12.88,0.05,13.85,28.1
2026-02-05T21:12:55.301690,12.994702577590942,0,0.0,306.39839585126515,156.82,43.56,4399.0,1,98.5,14.4,-45.0,94.9,88.4,90.9,120.0,120.0,120.0,120.0,26.2,26.2,26.2,26.2,4.38,2.72,2.0,2.0,2.0,2.0,97.7,8.34,0.0,0.0,0.0,6.44,0.02,9.82,12.88,0.05,13.84,28.2
2026-02-05T21:12:55.403000,13.096015453338623,0,0.0,310.7791789181944,157.71,43.81,4420.0,1,98.5,14.4,-45.0,95.0,88.4,91.0,120.0,120.0,120.0,120.0,26.3,26.3,26.3,26.3,4.39,2.78,2.01,2.0,1.99,1.98,97.7,8.37,0.0,0.0,0.0,6.44,0.02,10.25,12.87,0.05,13.82,28.3
2026-02-05T21:12:55.504810,13.19781494140625,0,0.0,315.18441165433853,158.59,44.05,4440.0,1,98.5,14.4,-45.0,95.0,88.5,91.0,120.0,120.0,120.0,120.0,26.4,26.4,26.4,26.4,4.4,2.84,2.0,2.0,2.01,1.98,97.7,8.41,0.0,0.0,0.0,6.44,0.02,9.42,12.87,0.05,13.81,28.5
2026-02-05T21:12:55.605457,13.298502922058105,0,0.0,319.6139356889146,159.46,44.3,4460.0,1,98.5,14.4,-45.0,95.1,88.6,91.1,120.0,120.0,120.0,120.0,26.4,26.4,26.4,26.4,4.4,2.7,2.01,1.99,1.97,1.98,97.6,8.45,0.0,0.0,0.0,6.44,0.02,9.5,12.87,0.05,13.8,28.6
2026-02-05T21:12:55.705989,13.399035453796387,0,0.0,324.0675928218761,160.33,44.54,4480.0,1,98.5,14.4,-45.0,95.1,88.6,91.2,120.0,120.0,120.0,120.0,26.5,26.5,26.5,26.5,4.41,2.88,2.0,1.98,1.99,1.97,97.6,8.49,0.0,0.0,0.0,6.44,0.02,9.45,12.87,0.06,13.83,28.7
2026-02-05T21:12:55.806292,13.499336957931519,0,0.0,328.54522503946265,161.19,44.78,4500.0,1,98.5,14.4,-45.0,95.2,88.7,91.2,120.0,120.0,120.0,120.0,26.6,26.6,26.6,26.6,4.42,2.89,1.97,2.01,1.99,1.99,97.6,8.52,0.0,0.0,0.0,6.44,0.02,10.22,12.87,0.06,13.71,28.8
2026-02-05T21:12:55.906986,13.600034952163696,0,0.0,333.04667452951446,162.05,45.01,4519.0,1,98.5,14.4,-45.0,95.2,88.7,91.3,120.0,120.0,120.0,120.0,26.7,26.7,26.7,26.7,4.42,2.78,1.98,1.98,2.01,1.99,97.6,8.56,0.0,0.0,0.0,6.44,0.02,9.64,12.87,0.06,13.76,29.0
2026-02-05T21:12:56.007655,13.700702428817749,0,0.0,337.5717836965514,162.9,45.25,4539.0,1,98.5,14.4,-45.0,95.3,88.8,91.3,120.0,120.0,120.0,120.0,26.8,26.8,26.8,26.8,4.43,2.75,1.98,1.99,1.99,1.98,97.5,8.6,0.0,0.0,0.0,6.44,0.02,9.94,12.87,0.06,13.81,29.1
2026-02-05T21:12:56.107979,13.801021575927734,0,0.0,342.1203951766155,163.75,45.49,4558.0,1,98.5,14.4,-45.0,95.4,88.9,91.4,120.0,120.0,120.0,120.0,26.9,26.9,26.9,26.9,4.44,2.81,1.99,2.0,1.99,1.97,97.5,8.63,0.0,0.0,0.0,6.43,0.02,9.73,12.87,0.06,13.88,29.2
2026-02-05T21:12:56.208661,13.901710033416748,0,0.0,346.6923518518768,164.59,45.72,4577.0,1,98.5,14.4,-45.0,95.4,88.9,91.5,120.0,120.0,120.0,120.0,26.9,26.9,26.9,26.9,4.44,2.71,1.99,2.0,1.99,1.99,97.5,8.67,0.0,0.0,0.0,6.43,0.02,10.0,12.87,0.06,13.7,29.3
2026-02-05T21:12:56.308990,14.002038478851318,0,0.0,351.28749686500214,165.43,45.95,4597.0,1,98.4,14.4,-45.0,95.5,89.0,91.5,120.0,120.0,120.0,120.0,27.0,27.0,27.0,27.0,4.45,2.84,2.01,1.98,1.97,2.0,97.4,8.7,0.0,0.0,0.0,6.43,0.02,10.01,12.87,0.06,13.83,29.5
2026-02-05T21:12:56.409882,14.102928161621094,0,0.0,355.9056736332858,166.25,46.18,4616.0,1,98.4,14.4,-45.0,95.5,89.1,91.6,120.0,120.0,120.0,120.0,27.1,27.1,27.1,27.1,4.45,2.83,1.98,1.99,2.0,1.99,97.4,8.74,0.0,0.0,0.0,6.43,0.02,10.12,12.87,0.06,13.86,29.6
2026-02-05T21:12:56.510479,14.20351505279541,0,0.0,360.5467258625431,167.08,46.41,4635.0,1,98.4,14.4,-45.0,95.6,89.1,91.6,120.0,120.0,120.0,120.0,27.2,27.2,27.2,27.2,4.46,2.88,2.0,2.01,1.99,1.99,97.4,8.77,0.0,0.0,0.0,6.43,0.02,9.74,12.87,0.06,13.81,29.7
2026-02-05T21:12:56.611082,14.304130554199219,0,0.0,365.21049756076565,167.9,46.64,4653.0,1,98.4,14.4,-45.0,95.6,89.2,91.7,120.0,120.0,120.0,120.0,27.3,27.3,27.3,27.3,4.47,2.7,1.98,1.99,1.99,1.97,97.4,8.81,0.0,0.0,0.0,6.43,0.02,9.52,12.87,0.06,13.87,29.8
2026-02-05T21:12:56.711826,14.404803991317749,0,0.0,369.8968330515388,168.71,46.86,4672.0,1,98.4,14.4,-45.0,95.7,89.2,91.8,120.0,120.0,120.0,120.0,27.4,27.4,27.4,27.4,4.47,2.83,1.98,1.97,2.01,1.99,97.3,8.84,0.0,0.0,0.0,6.43,0.02,9.96,12.87,0.06,13.79,29.9
2026-02-05T21:12:56.812228,14.505207061767578,0,0.0,374.6055769872213,169.51,47.09,4691.0,1,98.4,14.4,-45.0,95.8,89.3,91.8,120.0,120.0,120.0,120.0,27.5,27.5,27.5,27.5,4.48,2.77,2.01,1.98,2.0,1.97,97.3,8.88,0.0,0.0,0.0,6.43,0.02,9.83,12.86,0.06,13.82,30.1
2026-02-05T21:12:56.913127,14.606136560440063,0,0.0,379.33657436188724,170.32,47.31,4709.0,1,98.4,14.4,-45.0,95.8,89.4,91.9,120.0,120.0,120.0,120.0,27.6,27.6,27.6,27.6,4.49,2.88,1.99,1.97,2.01,1.99,97.3,8.91,0.0,0.0,0.0,6.43,0.02,10.11,12.86,0.06,13.8,30.2
2026-02-05T21:12:57.013948,14.706957578659058,0,0.0,384.08967052403057,171.11,47.53,4727.0,1,98.4,14.4,-45.0,95.9,89.4,91.9,120.0,120.0,120.0,120.0,27.7,27.7,27.7,27.7,4.49,2.86,1.97,1.98,1.98,2.0,97.2,8.94,0.0,0.0,0.0,6.43,0.02,9.66,12.86,0.06,13.84,30.3
2026-02-05T21:12:57.114573,14.807623147964478,0,0.0,388.8647111890324,171.9,47.75,4745.0,1,98.4,14.4,-45.0,95.9,89.5,92.0,120.0,120.0,120.0,120.0,27.8,27.8,27.8,27.8,4.5,2.7,1.98,1.98,1.98,2.0,97.2,8.98,0.0,0.0,0.0,6.43,0.02,9.51,12.86,0.06,13.83,30.4
